Main_Category,Course_Title,Description,Course_Content,Lecturers_name
Finance & Accounting,Risk Management Masterclass [2024] | Certification Course,"Be an expert in ISO 14971 (RM) and ISO 13485 (QMS). Create risk assessment docs like DFMEA, HAZOP, HACCP from scratch","Become an expert in creating Risk Management documents from scratch, such as PFMEA, DFMEA, HAZOP, HACCP for any enterprise.. Learn-depth on how to perform Risk Assessment, Risk Evaluation, Risk Measurement, Risk Control and Benefit-Risk Analysis!. In-depth understanding of Regulatory standards for GMP environment such as ISO 14791:2019, EU 2017/745 MDR, 21 CFR 820, SOR/98-282, ISO13485 and ISO 22000",Anil Sharma Kandel
Finance & Accounting,Risk Management With Monte Carlo Analysis,"How to apply beginner level Excel to deliver professional risk management in any business, programme, or project.","How to locate what is at risk in your business, programme, or project.. How to identify the risks and express them as three-point estimates of impact and probability of occurrence.. How to calculate your aggregate risk exposure, rather than drawing a heat map.",Nicholas Whittall
Finance & Accounting,Foundations for a Strong Internal Audit Department,"This course covers the realities of internal audit management roles, and how to build a strong foundation.",Identify critical components of upholding your internal audit charter.. Examine the difficulties of the concept of independence and objectivity.. Explore and understand what management views as risk- based auditing.,Illumeo Learning. Lynn Fountain (Illumeo)
Finance & Accounting,Management System Internal Auditor - A beginner's guide,A framework for success,Understand the purpose of an audit and the different types of audit. Learn how to conduct a remote audit and how to avoid things going wrong on the day. Understand the process for certification for those of you interested in achieving ISO certification,Vicki Smart
Finance & Accounting,Agile Internal Audit Methodology and Application,Learning the best and easy way to effectively implement agile internal auditing in the modern business world,Understand the lean manufacturing and how agile auditing adapted to its concepts. Understand the background of agile internal auditing. Effectively apply the agile approach to standard internal auditing projects,Moses Chavi
Finance & Accounting,Financial Audit - Accounting Procedures & Internal Controls,"Learn HAW to detect, formalize, assess and Audit Accounting Procedures & Internal Controls","Learn HAW to detect, formalize, assess and test Accounting Procedures and Internal Controls. Accounting Procedures as Order to Collect, Purchase to Pay, Inventory, Payroll, Tangibles & Intangibles Fixed Assets, Banks & Financials Instruments and Tax. Accounting Procedures as Journal Entries, Financial Reporting, Group Controls & Consolidation Process and Related Parties",Mk HAW
Finance & Accounting,Understanding ISO 55000,Overview of and steps to compliance with the ISO 55000 International Asset Management Standard,An overview of ISO 55000 and how it impacts organizations,Lindsay Ziegler
Finance & Accounting,Hotel Management - Revenue controls & Income Audit process,High level overview of required controls & process to ensure no frauds & leakages. Hotel controls & reporting,Understand Reporting & Recording Requirements in Hotels. Spot Checks and Verification needed to ensure completeness and accuracy. We will not learn how to make report,Manish Gupta. TA eHMS
Finance & Accounting,Great Internal Audit Report,Learn how to write an appreciated Internal Audit Report. The ideas shared can be implemented immediately.,How to create an attractive Audit Report that will be APPRECIATED.. Incorporate STRATEGIC THINKING into the Audit Report.. Create a BALANCED Audit Report.,"Petr Hadrava, FCCA, CIA, CISA, CRMA, CFSA"
Finance & Accounting,US Customs Broker Exam Practice,Past Customs Broker Exam Questions,Students will practice questions found on the Customs Broker Exam given by US Customs and Border Patrol,OWIT STL
Finance & Accounting,Certification in International Trade and Finance,"Unlock the world of international trade and finance with theories, applications, standards, case study and templates","You will learn the basic framework of International Trade and Finance. You will also be able to learn about trade about engine of growth, measurement of gains.. Learn Free trade theory-Absolute Advantage, Comparative Advantage and Opportunity Cost. Modern Theories of International Trade.. Learn H-O Theory, Kravis and Linder Theory of Trade. Role of Dynamic Factors: Tastes, Technology and Factors Endowments in Trade",Human and Emotion: CHRMI
Finance & Accounting,International Trade Policy/ For business growth & university,International Trade Policy/business growth and university,Different policies of International Trade. Instruments of Trade Policy. Tariff Analysis,Adnan Bashir
Finance & Accounting,Sell to China: Best China Entering Practice,The guidebook for SMEs to successfully sell in China,Use the PROVEN business development cycle and strategy to build and grow your brand in China. Save budget and effort by avoiding potential risks when entering China. How to make your IP protection and customs related registration,OPB China
Finance & Accounting,SS 1 Commerce Lesson | Complete Session,Master Commerce from First Term to Third term!,SS 1 Commerce Lesson | First Term. SS 1 Commerce Lesson | Second Term. SS 1 Commerce Lesson | Third Term,Samuel Jonah
Finance & Accounting,International trade-Business Chinese,"Purchase from China, from beginner to proficient.","Help students understand the mainstream B2B platform for online procurement in China,and find out the basic methods and precautions for procurement in China.. Help students understand the main methods and precautions of offline procurement in China, and introduce the distribution from two aspects.. Help trainees understand international trade terms and precautions.",Lisa Li
Finance & Accounting,"Cryptocurrency For Beginners: Buy, Hold, Trade & Send Coins","Learn The Fundamentals of Cryptocurrencies while Setting up Wallets, Trading Coins & Sending and Receiving Bitcoin!",How to Buy Bitcoin. How to Buy Cryptos. How to Create a Wallet,Mitchell Bouchard. Kevin Gardin. Red Cape Learning
Finance & Accounting,"Bitcoin Investing, Get Savings And Discounts - Introduction","What to do starting on day one and how to integrate Bitcoin in your everyday life as investment, savings and discounts",Start investing in Bitcoin. Use Bitcoin in everyday life. Earn bitcoin by learning the different sites where you can earn Bitcoin,Alex Genadinik
Finance & Accounting,Bitcoin & Ethereum Masterclass: People Friendly Language,"Master Bitcoin & Ethereum blockchains, Coin Mining, Initial Coin Offerings, Investing & Trading, Ripple, Dash, LTC & EOS",What is Cryptocurrency in general. What is Bitcoin. What is the technology behind -> Blockchain,Adelka Skotak. Gerardus Sassen
Finance & Accounting,Build your own Proof Of Stake Blockchain,From Transactions to Proof of Stake Consensus in your own P2P Network of Nodes in Python,Python Blockchain Development from Scratch. Advantages of Proof of Stake over Proof of Work. Implementing a Decentralized P2P Network,Lukas Hubl
Finance & Accounting,Blockchain and Bitcoin Simplified 2023,An introduction to a revolutionary technology which is set to alter many industries.,"This course will provide you with a basic understanding of blockchain technology which will enable you to apply it in business/tech to improve the ecosystem.. You will learn how blockchain and bitcoin work, why bitcoin was needed and how it's created, different types of blockchains and much more!. Key terms that are used when discussing blockchain, bitcoin and ethereum. It will be easier to start your blockchain development journey with term knowledge!",Shubh Agarwal
Finance & Accounting,"Introduction to Blockchain Technology, Ethereum & dApps","Learn about the revolutionary Blockchain technology, Ethereum/EVM, Smart Contracts, dApps, and Cryptocurrency","Learn about the revolutionary Blockchain technology, Ethereum/EVM, Smart Contracts, dApps, and Cryptocurrency. What is the Blockchain, how is the growth of Blockchain, and if you learn it you can grow fast in the future.. Intro: total journey from a newbie to full-stack professional blockchain developer",JP COURSES. Swapnil Kole
Finance & Accounting,Blockchain 101: The Basics,Understanding the Underlying Mechanisms of Bitcoin and Ethereum,Intelligently speak on the technical topics of blockchains.. Identify the 3 major types and components of a blockchain.,Hudson Jameson
